tweet_id,feed,posted_at,snapshot_at,snapshot_impressions,current_at,current_impressions,current_likes,author_followers
2078239615685915103,xxl_dump,2026-07-17T22:05:10+00:00,2026-07-18T14:28:26.183+00:00,832,2026-07-22T10:02:00.901Z,936,36,8437
2078240339081441788,xxl_dump,2026-07-17T22:08:03+00:00,2026-07-18T14:28:26.183+00:00,10024,2026-07-22T10:02:03.629Z,11291,5,543
2078241495979872294,xxl_dump,2026-07-17T22:12:39+00:00,2026-07-18T14:28:26.183+00:00,1600,2026-07-22T10:05:51.148Z,1736,22,316
2078242142338888052,xxl_dump,2026-07-17T22:15:13+00:00,2026-07-18T14:28:26.183+00:00,7731,2026-07-22T10:02:00.901Z,14753,957,24856
2078242792321511445,xxl_dump,2026-07-17T22:17:48+00:00,2026-07-18T14:28:26.183+00:00,142,2026-07-22T10:02:03.629Z,231,17,1026
2078243500739416363,xxl_dump,2026-07-17T22:20:37+00:00,2026-07-18T14:28:26.183+00:00,3567,2026-07-22T10:05:51.148Z,4897,498,62316
2078244138626031912,xxl_dump,2026-07-17T22:23:09+00:00,2026-07-18T14:28:26.183+00:00,613693,2026-07-22T10:02:00.901Z,1709285,12680,240927527
2078244739736830391,xxl_dump,2026-07-17T22:25:32+00:00,2026-07-18T14:28:26.183+00:00,5125,2026-07-22T10:02:03.629Z,6627,398,107255
2078245632683237404,xxl_dump,2026-07-17T22:29:05+00:00,2026-07-18T14:28:26.183+00:00,176,2026-07-22T10:05:51.148Z,297,0,1836
2078246388085981476,xxl_dump,2026-07-17T22:32:05+00:00,2026-07-18T14:28:26.183+00:00,3479,2026-07-22T10:02:00.901Z,4810,87,621
2078247002488311959,xxl_dump,2026-07-17T22:34:32+00:00,2026-07-18T14:28:26.183+00:00,37,2026-07-22T10:02:03.629Z,42,1,173
2078247786789609765,xxl_dump,2026-07-17T22:37:39+00:00,2026-07-18T14:28:26.183+00:00,12,2026-07-22T10:05:51.148Z,14,0,129
2078248747033604463,xxl_dump,2026-07-17T22:41:27+00:00,2026-07-18T14:28:26.183+00:00,1317,2026-07-22T10:02:00.901Z,1531,67,426
2078249602944487740,xxl_dump,2026-07-17T22:44:52+00:00,2026-07-18T14:28:26.183+00:00,831,2026-07-22T10:02:03.629Z,988,1,5
2078250204860457170,xxl_dump,2026-07-17T22:47:15+00:00,2026-07-18T14:28:26.183+00:00,298635,2026-07-22T10:05:51.148Z,401862,4862,240927530
2078251143566913740,xxl_dump,2026-07-17T22:50:59+00:00,2026-07-18T14:28:26.183+00:00,32727,2026-07-22T10:02:00.901Z,39079,177,217063
2078251821202591800,xxl_dump,2026-07-17T22:53:40+00:00,2026-07-18T14:28:26.183+00:00,8,2026-07-22T10:02:03.629Z,8,0,18
2078252538261102799,xxl_dump,2026-07-17T22:56:31+00:00,2026-07-18T14:28:26.183+00:00,213230,2026-07-22T10:05:51.148Z,297553,24499,1499839
2078253242878677493,xxl_dump,2026-07-17T22:59:19+00:00,2026-07-18T14:28:26.183+00:00,42676,2026-07-22T10:02:00.901Z,45419,1458,139972
2078253638527385811,xxl_dump,2026-07-17T23:00:54+00:00,2026-07-18T14:28:26.183+00:00,3627,2026-07-22T10:02:03.629Z,4562,74,377
2078254604983349363,xxl_dump,2026-07-17T23:04:44+00:00,2026-07-18T14:28:26.183+00:00,2520,2026-07-22T10:05:51.148Z,2577,18,432
2078255283013390615,xxl_dump,2026-07-17T23:07:26+00:00,2026-07-18T14:28:26.183+00:00,37074,2026-07-22T10:02:00.901Z,221107,803,272874
2078256069147496719,xxl_dump,2026-07-17T23:10:33+00:00,2026-07-18T14:28:26.183+00:00,73,2026-07-22T10:02:03.629Z,91,9,14378
2078257126795862266,xxl_dump,2026-07-17T23:14:45+00:00,2026-07-18T14:28:26.183+00:00,8122,2026-07-22T10:05:51.148Z,11044,95,2796
2078257965254004814,xxl_dump,2026-07-17T23:18:05+00:00,2026-07-18T14:28:26.183+00:00,5,2026-07-22T10:02:00.901Z,6,0,873
2078258812042007010,xxl_dump,2026-07-17T23:21:27+00:00,2026-07-18T14:28:26.183+00:00,2,2026-07-22T10:02:03.629Z,2,0,14
2078259790464065577,xxl_dump,2026-07-17T23:25:20+00:00,2026-07-18T14:28:26.183+00:00,431,2026-07-22T10:05:51.148Z,2661,11,341
2078260788612026427,xxl_dump,2026-07-17T23:29:18+00:00,2026-07-18T14:28:26.183+00:00,6,2026-07-22T10:02:00.901Z,7,0,352
2078261774617649568,xxl_dump,2026-07-17T23:33:13+00:00,2026-07-18T14:28:26.183+00:00,129953,2026-07-22T10:02:03.629Z,432021,2048,362180
2078262381663126007,xxl_dump,2026-07-17T23:35:38+00:00,2026-07-18T14:28:26.183+00:00,240,2026-07-22T10:05:51.148Z,323,4,820
2078263176408236318,xxl_dump,2026-07-17T23:38:48+00:00,2026-07-18T14:28:26.183+00:00,74,2026-07-22T10:02:00.901Z,136,0,3138
2078264177051803942,xxl_dump,2026-07-17T23:42:46+00:00,2026-07-18T14:28:26.183+00:00,585,2026-07-22T10:02:03.629Z,829,55,384
2078265103305093203,xxl_dump,2026-07-17T23:46:27+00:00,2026-07-18T14:28:26.183+00:00,67,2026-07-22T10:05:51.148Z,75,2,1453
2078265974151864766,xxl_dump,2026-07-17T23:49:55+00:00,2026-07-18T14:28:26.183+00:00,238,2026-07-22T10:02:00.901Z,346,18,2985
2078266716048564492,xxl_dump,2026-07-17T23:52:52+00:00,2026-07-18T14:28:26.183+00:00,59,2026-07-22T10:02:03.629Z,106,0,2601
2078267194891243714,xxl_dump,2026-07-17T23:54:46+00:00,2026-07-18T14:28:26.183+00:00,36,2026-07-22T10:05:51.148Z,39,0,237
2078268189574566157,xxl_dump,2026-07-17T23:58:43+00:00,2026-07-18T14:28:26.183+00:00,270739,2026-07-22T10:02:00.901Z,840362,30679,194
2078269197130322410,xxl_dump,2026-07-18T00:02:43+00:00,2026-07-18T14:28:26.183+00:00,3292,2026-07-22T10:02:03.629Z,3467,175,21255
2078270385087185058,xxl_dump,2026-07-18T00:07:26+00:00,2026-07-18T14:28:26.183+00:00,12,2026-07-22T10:05:51.148Z,12,0,91
2078271586550087731,xxl_dump,2026-07-18T00:12:13+00:00,2026-07-18T14:28:26.183+00:00,48,2026-07-22T10:02:00.901Z,74,0,830
2078272301162799225,xxl_dump,2026-07-18T00:15:03+00:00,2026-07-18T14:28:26.183+00:00,10274,2026-07-22T10:02:03.629Z,17658,228,10518
2078273613690503311,xxl_dump,2026-07-18T00:20:16+00:00,2026-07-18T14:28:26.183+00:00,1278,2026-07-22T10:05:51.148Z,1569,158,848
2078274566678307248,xxl_dump,2026-07-18T00:24:03+00:00,2026-07-18T14:28:26.183+00:00,375,2026-07-22T10:02:00.901Z,505,0,3744
2078275553140810058,xxl_dump,2026-07-18T00:27:59+00:00,2026-07-18T14:28:26.183+00:00,204,2026-07-22T10:02:03.629Z,241,6,201
2078276586755809569,xxl_dump,2026-07-18T00:32:05+00:00,2026-07-18T14:28:26.183+00:00,23,2026-07-22T10:05:51.148Z,27,1,20770
2078277626100154816,xxl_dump,2026-07-18T00:36:13+00:00,2026-07-18T14:28:26.183+00:00,19,2026-07-22T10:02:00.901Z,22,0,143
2078278578081354056,xxl_dump,2026-07-18T00:40:00+00:00,2026-07-18T14:28:26.183+00:00,55396,2026-07-22T10:02:03.629Z,61107,115,26108351
2078279714213355529,xxl_dump,2026-07-18T00:44:31+00:00,2026-07-18T14:28:26.183+00:00,427,2026-07-22T10:05:51.148Z,536,24,6301
2078280407192150040,xxl_dump,2026-07-18T00:47:16+00:00,2026-07-18T14:28:26.183+00:00,6062,2026-07-22T10:02:00.901Z,8807,158,96
2078281632738353287,xxl_dump,2026-07-18T00:52:08+00:00,2026-07-18T14:28:26.183+00:00,300,2026-07-22T10:02:03.629Z,410,41,233738
2078282423628898627,xxl_dump,2026-07-18T00:55:17+00:00,2026-07-18T14:28:26.183+00:00,75,2026-07-22T10:05:51.148Z,140,1,1026
2078283379653697719,xxl_dump,2026-07-18T00:59:05+00:00,2026-07-18T14:28:26.183+00:00,30557,2026-07-22T10:02:00.901Z,48344,3067,81152
2078284119910322594,xxl_dump,2026-07-18T01:02:01+00:00,2026-07-18T14:28:26.183+00:00,22,2026-07-22T10:02:03.629Z,22,1,1146
2078285060411736315,xxl_dump,2026-07-18T01:05:45+00:00,2026-07-18T14:28:26.183+00:00,28,2026-07-22T10:05:51.148Z,40,1,5508
2078286660303806731,xxl_dump,2026-07-18T01:12:07+00:00,2026-07-18T14:28:26.183+00:00,7,2026-07-22T10:02:00.901Z,7,0,25
2078287840128229379,xxl_dump,2026-07-18T01:16:48+00:00,2026-07-18T14:28:26.183+00:00,337,2026-07-22T10:02:03.629Z,405,4,1577
2078289027329892381,xxl_dump,2026-07-18T01:21:31+00:00,2026-07-18T14:28:26.183+00:00,343,2026-07-22T10:05:51.148Z,429,3,7801
2078290238053466290,xxl_dump,2026-07-18T01:26:20+00:00,2026-07-18T14:28:26.183+00:00,7060,2026-07-22T10:02:00.901Z,9939,664,49155
2078291271576088902,xxl_dump,2026-07-18T01:30:26+00:00,2026-07-18T14:28:26.183+00:00,26,2026-07-22T10:02:03.629Z,29,2,5131
2078292147699155086,xxl_dump,2026-07-18T01:33:55+00:00,2026-07-18T14:28:26.183+00:00,381558,2026-07-22T10:05:51.148Z,1155424,80232,34521
2078293446486540423,xxl_dump,2026-07-18T01:39:05+00:00,2026-07-18T14:28:26.183+00:00,619,2026-07-22T10:02:00.901Z,827,9,1554
2078294527438446950,xxl_dump,2026-07-18T01:43:22+00:00,2026-07-18T14:28:26.183+00:00,3001,2026-07-22T10:02:03.629Z,14479,451,1203
2078295592799785260,xxl_dump,2026-07-18T01:47:36+00:00,2026-07-18T14:28:26.183+00:00,28,2026-07-22T10:05:51.148Z,31,0,1404
2078297018481483871,xxl_dump,2026-07-18T01:53:16+00:00,2026-07-18T14:28:26.183+00:00,416,2026-07-22T10:02:00.901Z,425,0,3229
2078298245466321157,xxl_dump,2026-07-18T01:58:09+00:00,2026-07-18T14:28:26.183+00:00,973,2026-07-22T10:02:03.629Z,1150,27,9
2078299023656534438,xxl_dump,2026-07-18T02:01:14+00:00,2026-07-18T14:28:26.183+00:00,112,2026-07-22T10:05:51.148Z,175,2,215
2078299970210238701,xxl_dump,2026-07-18T02:05:00+00:00,2026-07-18T14:28:26.183+00:00,37293,2026-07-22T10:02:00.901Z,47502,94,9653318
2078301186290073634,xxl_dump,2026-07-18T02:09:50+00:00,2026-07-18T14:28:26.183+00:00,219,2026-07-22T10:02:03.629Z,326,4,5712
2078302487841526019,xxl_dump,2026-07-18T02:15:00+00:00,2026-07-18T14:28:26.183+00:00,30136,2026-07-22T10:05:51.148Z,47607,318,38883
2078303219898552328,xxl_dump,2026-07-18T02:17:55+00:00,2026-07-18T14:28:26.183+00:00,211822,2026-07-22T10:02:00.901Z,407468,18512,3428137
2078304642342207775,xxl_dump,2026-07-18T02:23:34+00:00,2026-07-18T14:28:26.183+00:00,20537,2026-07-22T10:02:03.629Z,21387,46,4532487
2078305791140929656,xxl_dump,2026-07-18T02:28:08+00:00,2026-07-18T14:28:26.183+00:00,669,2026-07-22T10:05:51.148Z,1255,36,1103
2078306851268022591,xxl_dump,2026-07-18T02:32:21+00:00,2026-07-18T14:28:26.183+00:00,1229,2026-07-22T10:02:00.901Z,1746,9,44489
2078308421724409972,xxl_dump,2026-07-18T02:38:35+00:00,2026-07-18T14:28:26.183+00:00,7,2026-07-22T10:02:03.629Z,8,0,75
2078309572360679698,xxl_dump,2026-07-18T02:43:09+00:00,2026-07-18T14:28:26.183+00:00,890,2026-07-22T10:05:51.148Z,1132,3,6050
2078310889837502523,xxl_dump,2026-07-18T02:48:23+00:00,2026-07-18T14:28:26.183+00:00,2681,2026-07-22T10:02:00.901Z,3117,85,29
2078312200762994690,xxl_dump,2026-07-18T02:53:36+00:00,2026-07-18T14:28:26.183+00:00,11,2026-07-22T10:02:03.629Z,45,0,35
2078313814668570901,xxl_dump,2026-07-18T03:00:01+00:00,2026-07-18T14:28:26.183+00:00,949,2026-07-22T10:05:51.148Z,1977,121,18022
2078314727923503568,xxl_dump,2026-07-18T03:03:39+00:00,2026-07-18T14:28:26.183+00:00,38,2026-07-22T10:02:00.901Z,80,6,35
2078315889292964281,xxl_dump,2026-07-18T03:08:15+00:00,2026-07-18T14:28:26.183+00:00,51858,2026-07-22T10:02:03.629Z,78307,1526,2065
2078317013928436188,xxl_dump,2026-07-18T03:12:44+00:00,2026-07-18T14:28:26.183+00:00,188,2026-07-22T10:05:51.148Z,197,0,78
2078318775305187356,xxl_dump,2026-07-18T03:19:43+00:00,2026-07-18T14:28:26.183+00:00,2665,2026-07-22T10:02:00.901Z,3821,19,509
2078320150751928691,xxl_dump,2026-07-18T03:25:11+00:00,2026-07-18T14:28:26.183+00:00,7,2026-07-22T10:02:03.629Z,9,0,74
2078321622314852593,xxl_dump,2026-07-18T03:31:02+00:00,2026-07-18T14:28:26.183+00:00,6,2026-07-22T10:05:51.148Z,22,0,4
2078322797030293886,xxl_dump,2026-07-18T03:35:42+00:00,2026-07-18T14:28:26.183+00:00,182,2026-07-22T10:02:00.901Z,723,6,458
2078324358175404492,xxl_dump,2026-07-18T03:41:55+00:00,2026-07-18T14:28:26.183+00:00,14744,2026-07-22T10:02:03.629Z,21780,250,345868
2078325568001503430,xxl_dump,2026-07-18T03:46:43+00:00,2026-07-18T14:28:26.183+00:00,5,2026-07-22T10:05:51.148Z,6,0,801
2078326601096311168,xxl_dump,2026-07-18T03:50:49+00:00,2026-07-18T14:28:26.183+00:00,3836,2026-07-22T10:02:00.901Z,8242,113,18033
2078327969768939741,xxl_dump,2026-07-18T03:56:16+00:00,2026-07-18T14:28:26.183+00:00,334879,2026-07-22T10:02:03.629Z,438576,16499,42225285
2078328993011368284,xxl_dump,2026-07-18T04:00:20+00:00,2026-07-18T14:28:26.183+00:00,26053,2026-07-22T10:05:51.148Z,32468,34,9298939
2078330795031515235,xxl_dump,2026-07-18T04:07:29+00:00,2026-07-18T14:28:26.183+00:00,930,2026-07-22T10:02:00.901Z,1368,13,14474
2078332195450867898,xxl_dump,2026-07-18T04:13:03+00:00,2026-07-18T14:28:26.183+00:00,6,2026-07-22T10:02:03.629Z,7,0,500
2078333430643712286,xxl_dump,2026-07-18T04:17:58+00:00,2026-07-18T14:28:26.183+00:00,1381,2026-07-22T10:05:50.303Z,1499,251,6613
2078334960579264794,xxl_dump,2026-07-18T04:24:02+00:00,2026-07-18T14:28:26.183+00:00,42,2026-07-22T10:02:00.901Z,57,2,811
2078336331273404548,xxl_dump,2026-07-18T04:29:29+00:00,2026-07-18T14:28:26.183+00:00,3221,2026-07-22T10:02:03.629Z,3664,4,4114
2078337414200701093,xxl_dump,2026-07-18T04:33:47+00:00,2026-07-18T14:28:26.183+00:00,2149,2026-07-22T10:05:50.303Z,3927,8,185
2078338934778597802,xxl_dump,2026-07-18T04:39:50+00:00,2026-07-18T14:28:26.183+00:00,55,2026-07-22T10:02:00.901Z,62,1,63
2078340968991039555,xxl_dump,2026-07-18T04:47:55+00:00,2026-07-18T14:28:26.183+00:00,17328,2026-07-22T10:02:03.629Z,31751,1457,2762
2078342119920435638,xxl_dump,2026-07-18T04:52:29+00:00,2026-07-18T14:28:26.183+00:00,671,2026-07-22T10:05:50.303Z,788,51,3541
2078343766423777503,xxl_dump,2026-07-18T04:59:02+00:00,2026-07-18T14:28:26.183+00:00,625,2026-07-22T10:02:00.901Z,759,74,4340
2078345136606478388,xxl_dump,2026-07-18T05:04:29+00:00,2026-07-18T14:28:26.183+00:00,3,2026-07-22T10:02:03.629Z,3,0,1440
2078346371732758783,xxl_dump,2026-07-18T05:09:23+00:00,2026-07-18T14:28:26.183+00:00,332,2026-07-22T10:05:50.303Z,461,33,11
2078347510020808833,xxl_dump,2026-07-18T05:13:54+00:00,2026-07-18T14:28:26.183+00:00,13734,2026-07-22T10:02:00.901Z,14024,34,5128
2078349685903814944,xxl_dump,2026-07-18T05:22:33+00:00,2026-07-18T14:28:26.183+00:00,726,2026-07-22T10:02:03.629Z,1537,7,816
2078351200454684774,xxl_dump,2026-07-18T05:28:34+00:00,2026-07-18T14:28:26.183+00:00,5220,2026-07-22T10:05:50.303Z,9717,226,64566
2078352641995010136,xxl_dump,2026-07-18T05:34:18+00:00,2026-07-18T14:28:26.183+00:00,10,2026-07-22T10:02:00.901Z,11,0,15
2078353983173750876,xxl_dump,2026-07-18T05:39:38+00:00,2026-07-18T14:28:26.183+00:00,127,2026-07-22T10:02:03.629Z,335,13,7316
2078355823403712809,xxl_dump,2026-07-18T05:46:56+00:00,2026-07-18T14:28:26.183+00:00,312,2026-07-22T10:05:50.303Z,800,13,485
2078357581140013560,xxl_dump,2026-07-18T05:53:56+00:00,2026-07-18T14:28:26.183+00:00,1478,2026-07-22T10:02:00.901Z,1692,19,17
2078358645243592816,xxl_dump,2026-07-18T05:58:09+00:00,2026-07-18T14:28:26.183+00:00,95466,2026-07-22T10:02:03.629Z,179854,2013,564309
2078359824241193141,xxl_dump,2026-07-18T06:02:50+00:00,2026-07-18T14:28:26.183+00:00,2138,2026-07-22T10:05:50.303Z,5401,321,1956
2078361547127042151,xxl_dump,2026-07-18T06:09:41+00:00,2026-07-18T14:28:26.183+00:00,32562,2026-07-22T10:02:00.901Z,38249,253,6842840
2078362597125198126,xxl_dump,2026-07-18T06:13:51+00:00,2026-07-18T14:28:26.183+00:00,2409,2026-07-22T10:02:03.629Z,3991,21,21951
2078364108764872778,xxl_dump,2026-07-18T06:19:52+00:00,2026-07-18T14:28:26.183+00:00,133330,2026-07-22T10:05:50.303Z,184861,4885,422604
2078365868497457306,xxl_dump,2026-07-18T06:26:51+00:00,2026-07-18T14:28:26.183+00:00,516,2026-07-22T10:02:00.901Z,2538,26,1637
2078367219252121848,xxl_dump,2026-07-18T06:32:13+00:00,2026-07-18T14:28:26.183+00:00,481,2026-07-22T10:02:03.629Z,719,13,3082
2078368806276149431,xxl_dump,2026-07-18T06:38:32+00:00,2026-07-18T14:28:26.183+00:00,8465,2026-07-22T10:05:50.303Z,15160,95,1170315
2078370396454170852,xxl_dump,2026-07-18T06:44:51+00:00,2026-07-18T14:28:26.183+00:00,3173,2026-07-22T10:02:00.901Z,8886,84,101666
2078371799088111853,xxl_dump,2026-07-18T06:50:25+00:00,2026-07-18T14:28:26.183+00:00,3686189,2026-07-22T10:02:03.629Z,6138972,63351,28335575
2078374346075037918,xxl_dump,2026-07-18T07:00:33+00:00,2026-07-18T14:28:26.183+00:00,36623,2026-07-22T10:02:00.901Z,41742,121,2610571
2078375471767835066,xxl_dump,2026-07-18T07:05:01+00:00,2026-07-18T14:28:26.183+00:00,92056,2026-07-22T10:02:03.629Z,153833,469,5279
2078377218154414201,xxl_dump,2026-07-18T07:11:57+00:00,2026-07-18T14:28:26.183+00:00,10,2026-07-22T10:05:50.303Z,20,0,3952
2078380384883011620,xxl_dump,2026-07-18T07:24:32+00:00,2026-07-18T14:28:26.183+00:00,20921,2026-07-22T10:02:03.629Z,34960,49,26773
2078381957751230652,xxl_dump,2026-07-18T07:30:47+00:00,2026-07-18T14:28:26.183+00:00,45,2026-07-22T10:05:50.303Z,45,0,2377
2078383351514140747,xxl_dump,2026-07-18T07:36:20+00:00,2026-07-18T14:28:26.183+00:00,20,2026-07-22T10:02:00.901Z,25,0,885
2078385043009831389,xxl_dump,2026-07-18T07:43:03+00:00,2026-07-18T14:28:26.183+00:00,180,2026-07-22T10:02:03.629Z,322,19,5605
2078386621867569600,xxl_dump,2026-07-18T07:49:19+00:00,2026-07-18T14:28:26.183+00:00,20,2026-07-22T10:05:50.303Z,25,0,679
2078388271269450096,xxl_dump,2026-07-18T07:55:53+00:00,2026-07-18T14:28:26.183+00:00,407,2026-07-22T10:02:00.901Z,4672,8,5582
2078389804132106527,xxl_dump,2026-07-18T08:01:58+00:00,2026-07-18T14:28:26.183+00:00,2497,2026-07-22T10:02:03.629Z,3174,50,4468
2078390834521657621,xxl_dump,2026-07-18T08:06:04+00:00,2026-07-18T14:28:26.183+00:00,17240,2026-07-22T10:05:50.303Z,43381,1434,27249
2078392082041897171,xxl_dump,2026-07-18T08:11:01+00:00,2026-07-18T14:28:26.183+00:00,46143,2026-07-22T10:02:00.901Z,90553,3952,426860
2078393030600495232,xxl_dump,2026-07-18T08:14:47+00:00,2026-07-18T14:28:26.183+00:00,1200,2026-07-22T10:02:03.629Z,2031,160,27561
2078394627246457304,xxl_dump,2026-07-18T08:21:08+00:00,2026-07-18T14:28:26.183+00:00,744,2026-07-22T10:05:50.303Z,1070,9,84472
2078396141775798668,xxl_dump,2026-07-18T08:27:09+00:00,2026-07-18T14:28:26.183+00:00,1723,2026-07-22T10:02:00.901Z,5704,225,1669
2078397442203205668,xxl_dump,2026-07-18T08:32:19+00:00,2026-07-18T14:28:26.183+00:00,350,2026-07-22T10:02:03.629Z,485,34,9813
2078399421172133964,xxl_dump,2026-07-18T08:40:11+00:00,2026-07-18T14:28:26.183+00:00,24,2026-07-22T10:05:50.303Z,27,1,8863627
2078401238979272759,xxl_dump,2026-07-18T08:47:24+00:00,2026-07-18T14:28:26.183+00:00,32450,2026-07-22T10:02:00.901Z,39452,769,695289
2078402920484307079,xxl_dump,2026-07-18T08:54:05+00:00,2026-07-18T14:28:26.183+00:00,27,2026-07-22T10:02:03.629Z,67,0,292
2078404416567468376,xxl_dump,2026-07-18T09:00:02+00:00,2026-07-18T14:28:26.183+00:00,203780,2026-07-22T10:05:50.303Z,216307,231,350122
2078406089196892532,xxl_dump,2026-07-18T09:06:41+00:00,2026-07-18T14:28:26.183+00:00,2188,2026-07-22T10:02:00.901Z,4100,187,74558
2078407491352666162,xxl_dump,2026-07-18T09:12:15+00:00,2026-07-18T14:28:26.183+00:00,135502,2026-07-22T10:02:03.629Z,447238,11645,863133
2078409303052947553,xxl_dump,2026-07-18T09:19:27+00:00,2026-07-18T14:28:26.183+00:00,32,2026-07-22T10:05:50.303Z,36,1,23013
2078410198541037988,xxl_dump,2026-07-18T09:23:00+00:00,2026-07-18T14:28:26.183+00:00,492,2026-07-22T10:02:00.901Z,2068,36,2798
2078411956352868678,xxl_dump,2026-07-18T09:30:00+00:00,2026-07-18T14:28:26.183+00:00,70,2026-07-22T10:02:03.629Z,96,1,11090
2078413837334954026,xxl_dump,2026-07-18T09:37:28+00:00,2026-07-18T14:28:26.183+00:00,25662,2026-07-22T10:05:50.303Z,253685,19215,67014
2078415542021439526,xxl_dump,2026-07-18T09:44:14+00:00,2026-07-18T14:28:26.183+00:00,7,2026-07-22T10:02:00.901Z,9,0,23
2078417078940586479,xxl_dump,2026-07-18T09:50:21+00:00,2026-07-18T14:28:26.183+00:00,93607,2026-07-22T10:02:03.629Z,205645,1198,163546
2078418573622431949,xxl_dump,2026-07-18T09:56:17+00:00,2026-07-18T14:28:26.183+00:00,15,2026-07-22T10:05:50.303Z,16,0,68
2078419514086298014,xxl_dump,2026-07-18T10:00:01+00:00,2026-07-18T14:28:26.183+00:00,6399,2026-07-22T10:02:00.901Z,15787,1106,317115
2078420916284141882,xxl_dump,2026-07-18T10:05:36+00:00,2026-07-18T14:28:26.183+00:00,39450,2026-07-22T10:02:03.629Z,184592,983,51761
2078422349339099483,xxl_dump,2026-07-18T10:11:17+00:00,2026-07-18T14:28:26.183+00:00,46,2026-07-22T10:05:50.303Z,60,1,1190
2078424194098823354,xxl_dump,2026-07-18T10:18:37+00:00,2026-07-18T14:28:26.183+00:00,44071,2026-07-22T10:02:00.901Z,69871,754,6842841
2078425503703396559,xxl_dump,2026-07-18T10:23:50+00:00,2026-07-18T14:28:26.183+00:00,4120,2026-07-22T10:02:03.629Z,37010,2352,6734
2078427139909538222,xxl_dump,2026-07-18T10:30:20+00:00,2026-07-18T14:28:26.183+00:00,11,2026-07-22T10:05:50.303Z,24,1,188
2078429178945253725,xxl_dump,2026-07-18T10:38:26+00:00,2026-07-18T14:28:26.183+00:00,15,2026-07-22T10:02:00.901Z,16,0,3314
2078430832511893546,xxl_dump,2026-07-18T10:45:00+00:00,2026-07-18T14:28:26.183+00:00,20243,2026-07-22T10:02:03.629Z,26286,22,9653364
2078432728102674683,xxl_dump,2026-07-18T10:52:32+00:00,2026-07-18T14:28:26.183+00:00,11,2026-07-22T10:05:50.303Z,13,0,184
2078434301968822295,xxl_dump,2026-07-18T10:58:47+00:00,2026-07-18T14:28:26.183+00:00,1513,2026-07-22T10:02:00.901Z,8022,36,1626
2078435350712623286,xxl_dump,2026-07-18T11:02:57+00:00,2026-07-18T14:28:26.183+00:00,2568,2026-07-22T10:02:03.629Z,4103,410,460975
2078436934918238293,xxl_dump,2026-07-18T11:09:15+00:00,2026-07-18T14:28:26.183+00:00,64,2026-07-22T10:05:50.303Z,146,0,364
2078438471593517563,xxl_dump,2026-07-18T11:15:21+00:00,2026-07-18T14:28:26.183+00:00,3649,2026-07-22T10:02:00.901Z,5674,104,396034
2078440607069200576,xxl_dump,2026-07-18T11:23:50+00:00,2026-07-18T14:28:26.183+00:00,6960,2026-07-22T10:02:03.629Z,23060,625,6295
2078442191425352001,xxl_dump,2026-07-18T11:30:08+00:00,2026-07-18T14:28:26.183+00:00,95743,2026-07-22T10:05:50.303Z,160447,324,61848707
2078443550887612721,xxl_dump,2026-07-18T11:35:32+00:00,2026-07-18T14:28:26.183+00:00,205,2026-07-22T10:02:00.901Z,682,24,993
2078445184962945235,xxl_dump,2026-07-18T11:42:02+00:00,2026-07-18T14:28:26.183+00:00,1171,2026-07-22T10:02:03.629Z,1820,43,42939
2078446664881225860,xxl_dump,2026-07-18T11:47:55+00:00,2026-07-18T14:28:26.183+00:00,5863,2026-07-22T10:05:50.303Z,20608,491,53843
2078448012964106252,xxl_dump,2026-07-18T11:53:16+00:00,2026-07-18T14:28:26.183+00:00,61,2026-07-22T10:02:00.901Z,113,0,123
2078449533764178097,xxl_dump,2026-07-18T11:59:19+00:00,2026-07-18T14:28:26.183+00:00,207,2026-07-22T10:02:03.629Z,263,0,950
2078450795494682868,xxl_dump,2026-07-18T12:04:20+00:00,2026-07-18T14:28:26.183+00:00,343,2026-07-22T10:05:50.303Z,649,52,4649
2078452656297705689,xxl_dump,2026-07-18T12:11:43+00:00,2026-07-18T14:28:26.183+00:00,184,2026-07-22T10:02:00.901Z,373,15,24412
2078453959111352694,xxl_dump,2026-07-18T12:16:54+00:00,2026-07-18T14:28:26.183+00:00,6974,2026-07-22T10:02:03.629Z,33267,2022,255605
2078455884108189979,xxl_dump,2026-07-18T12:24:33+00:00,2026-07-18T14:28:26.183+00:00,15,2026-07-22T10:05:50.303Z,17,0,553
2078457361291977171,xxl_dump,2026-07-18T12:30:25+00:00,2026-07-18T14:28:26.183+00:00,50,2026-07-22T10:02:00.901Z,89,4,1105
2078459286158458888,xxl_dump,2026-07-18T12:38:04+00:00,2026-07-18T14:28:26.183+00:00,29862,2026-07-22T10:02:03.629Z,1119546,22613,338084
2078460536274977098,xxl_dump,2026-07-18T12:43:02+00:00,2026-07-18T14:28:26.183+00:00,82,2026-07-22T10:05:50.303Z,128,1,974
2078462825798758535,xxl_dump,2026-07-18T12:52:08+00:00,2026-07-18T14:28:26.183+00:00,40157,2026-07-22T10:02:00.901Z,287601,16055,1151134
2078464612408623333,xxl_dump,2026-07-18T12:59:14+00:00,2026-07-18T14:28:26.183+00:00,13937,2026-07-22T10:02:03.629Z,67691,943,254332
2078466190108770479,xxl_dump,2026-07-18T13:05:30+00:00,2026-07-18T14:28:26.183+00:00,33823,2026-07-22T10:05:50.303Z,94643,3711,9852
